commits,complexity,file,score
12,2927,"server/src/test/java/org/elasticsearch/index/engine/SegmentsStatsTests.java",0.0
29,10685,"server/src/test/java/org/elasticsearch/index/engine/SoftDeletesPolicyTests.java",0.2
5,1305,"server/src/test/java/org/elasticsearch/index/engine/VersionValueTests.java",0.0
7,14638,"server/src/test/java/org/elasticsearch/index/fielddata/AbstractFieldDataImplTestCase.java",0.1
44,8503,"server/src/test/java/org/elasticsearch/index/fielddata/AbstractFieldDataTestCase.java",0.2
3,3016,"server/src/test/java/org/elasticsearch/index/fielddata/AbstractGeoFieldDataTestCase.java",0.0
15,25647,"server/src/test/java/org/elasticsearch/index/fielddata/AbstractStringFieldDataTestCase.java",0.2
17,5945,"server/src/test/java/org/elasticsearch/index/fielddata/BinaryDVFieldDataTests.java",0.1
19,5259,"server/src/test/java/org/elasticsearch/index/fielddata/FieldDataCacheTests.java",0.1
5,1445,"server/src/test/java/org/elasticsearch/index/fielddata/FieldDataStatsTests.java",0.0
5,7120,"server/src/test/java/org/elasticsearch/index/fielddata/FieldDataTests.java",0.0
14,5844,"server/src/test/java/org/elasticsearch/index/fielddata/FilterFieldDataTests.java",0.1
6,7817,"server/src/test/java/org/elasticsearch/index/fielddata/GeoFieldDataTests.java",0.0
40,16107,"server/src/test/java/org/elasticsearch/index/fielddata/IndexFieldDataServiceTests.java",0.4
15,3193,"server/src/test/java/org/elasticsearch/index/fielddata/NoOrdinalsStringFieldDataTests.java",0.0
3,575,"server/src/test/java/org/elasticsearch/index/fielddata/PagedBytesStringFieldDataTests.java",0.0
13,5561,"server/src/test/java/org/elasticsearch/index/fielddata/ScriptDocValuesGeoPointsTests.java",0.0
20,2888,"server/src/test/java/org/elasticsearch/index/fielddata/ScriptDocValuesLongsTests.java",0.0
3,735,"server/src/test/java/org/elasticsearch/index/fielddata/SortedSetDVStringFieldDataTests.java",0.0
3,2282,"server/src/test/java/org/elasticsearch/index/fielddata/SortingNumericDocValuesTests.java",0.0
3,4771,"server/src/test/java/org/elasticsearch/index/fielddata/fieldcomparator/ReplaceMissingTests.java",0.0
9,9061,"server/src/test/java/org/elasticsearch/index/fielddata/ordinals/MultiOrdinalsTests.java",0.1
5,2428,"server/src/test/java/org/elasticsearch/index/fielddata/ordinals/SingleOrdinalsTests.java",0.0
7,3303,"server/src/test/java/org/elasticsearch/index/fielddata/plain/HalfFloatFielddataTests.java",0.0
8,4412,"server/src/test/java/org/elasticsearch/index/fieldstats/FieldStatsProviderRefreshTests.java",0.0
21,7311,"server/src/test/java/org/elasticsearch/index/get/DocumentFieldTests.java",0.1
29,16403,"server/src/test/java/org/elasticsearch/index/get/GetResultTests.java",0.3
4,14913,"server/src/test/java/org/elasticsearch/index/mapper/AbstractScriptFieldTypeTestCase.java",0.0
42,5366,"server/src/test/java/org/elasticsearch/index/mapper/BinaryFieldMapperTests.java",0.1
5,10383,"server/src/test/java/org/elasticsearch/index/mapper/BinaryRangeUtilTests.java",0.0
55,8222,"server/src/test/java/org/elasticsearch/index/mapper/BooleanFieldMapperTests.java",0.3
5,2528,"server/src/test/java/org/elasticsearch/index/mapper/BooleanFieldScriptTests.java",0.0
17,2625,"server/src/test/java/org/elasticsearch/index/mapper/BooleanFieldTypeTests.java",0.0
4,1661,"server/src/test/java/org/elasticsearch/index/mapper/ByteFieldMapperTests.java",0.0
15,1384,"server/src/test/java/org/elasticsearch/index/mapper/CamelCaseFieldNameTests.java",0.0
66,34428,"server/src/test/java/org/elasticsearch/index/mapper/CompletionFieldMapperTests.java",1.4
8,1433,"server/src/test/java/org/elasticsearch/index/mapper/CompletionFieldTypeTests.java",0.0
24,27739,"server/src/test/java/org/elasticsearch/index/mapper/CopyToMapperTests.java",0.4
102,26396,"server/src/test/java/org/elasticsearch/index/mapper/DateFieldMapperTests.java",1.7
5,2918,"server/src/test/java/org/elasticsearch/index/mapper/DateFieldScriptTests.java",0.0
71,17917,"server/src/test/java/org/elasticsearch/index/mapper/DateFieldTypeTests.java",0.8
6,6606,"server/src/test/java/org/elasticsearch/index/mapper/DefaultAnalyzersTests.java",0.0
7,3249,"server/src/test/java/org/elasticsearch/index/mapper/DocCountFieldMapperTests.java",0.0
9,2125,"server/src/test/java/org/elasticsearch/index/mapper/DocCountFieldTypeTests.java",0.0
34,13345,"server/src/test/java/org/elasticsearch/index/mapper/DocumentMapperTests.java",0.3
93,90777,"server/src/test/java/org/elasticsearch/index/mapper/DocumentParserTests.java",5.4
8,3609,"server/src/test/java/org/elasticsearch/index/mapper/DoubleFieldMapperTests.java",0.0
5,2736,"server/src/test/java/org/elasticsearch/index/mapper/DoubleFieldScriptTests.java",0.0
20,2788,"server/src/test/java/org/elasticsearch/index/mapper/DoubleIndexingDocTests.java",0.0
4,3230,"server/src/test/java/org/elasticsearch/index/mapper/DoubleScriptMapperTests.java",0.0
64,36425,"server/src/test/java/org/elasticsearch/index/mapper/DynamicMappingTests.java",1.5
14,21206,"server/src/test/java/org/elasticsearch/index/mapper/DynamicTemplateTests.java",0.2
25,7368,"server/src/test/java/org/elasticsearch/index/mapper/DynamicTemplatesTests.java",0.1
24,1172,"server/src/test/java/org/elasticsearch/index/mapper/ExternalMetadataMapper.java",0.0
58,3312,"server/src/test/java/org/elasticsearch/index/mapper/FakeStringFieldMapper.java",0.1
15,4496,"server/src/test/java/org/elasticsearch/index/mapper/FieldAliasMapperTests.java",0.0
24,8947,"server/src/test/java/org/elasticsearch/index/mapper/FieldAliasMapperValidationTests.java",0.1
16,17006,"server/src/test/java/org/elasticsearch/index/mapper/FieldFilterMapperPluginTests.java",0.2
30,5053,"server/src/test/java/org/elasticsearch/index/mapper/FieldNamesFieldMapperTests.java",0.1
48,2776,"server/src/test/java/org/elasticsearch/index/mapper/FieldNamesFieldTypeTests.java",0.1
46,12633,"server/src/test/java/org/elasticsearch/index/mapper/FieldTypeLookupTests.java",0.4
4,2031,"server/src/test/java/org/elasticsearch/index/mapper/FloatFieldMapperTests.java",0.0
19,1767,"server/src/test/java/org/elasticsearch/index/mapper/GenericStoreDynamicTemplateTests.java",0.0
76,19991,"server/src/test/java/org/elasticsearch/index/mapper/GeoPointFieldMapperTests.java",1.0
5,2758,"server/src/test/java/org/elasticsearch/index/mapper/GeoPointFieldScriptTests.java",0.0
24,2805,"server/src/test/java/org/elasticsearch/index/mapper/GeoPointFieldTypeTests.java",0.0
65,11907,"server/src/test/java/org/elasticsearch/index/mapper/GeoShapeFieldMapperTests.java",0.5
21,3621,"server/src/test/java/org/elasticsearch/index/mapper/GeoShapeFieldTypeTests.java",0.0
6,1876,"server/src/test/java/org/elasticsearch/index/mapper/HalfFloatFieldMapperTests.java",0.0
33,2685,"server/src/test/java/org/elasticsearch/index/mapper/IdFieldMapperTests.java",0.1
21,2659,"server/src/test/java/org/elasticsearch/index/mapper/IdFieldTypeTests.java",0.0
21,2699,"server/src/test/java/org/elasticsearch/index/mapper/IgnoredFieldTypeTests.java",0.0
13,1285,"server/src/test/java/org/elasticsearch/index/mapper/IndexFieldMapperTests.java",0.0
40,3074,"server/src/test/java/org/elasticsearch/index/mapper/IndexFieldTypeTests.java",0.1
7,9500,"server/src/test/java/org/elasticsearch/index/mapper/IndexTimeScriptTests.java",0.0
4,1711,"server/src/test/java/org/elasticsearch/index/mapper/IntegerFieldMapperTests.java",0.0
45,10165,"server/src/test/java/org/elasticsearch/index/mapper/IpFieldMapperTests.java",0.3
5,2716,"server/src/test/java/org/elasticsearch/index/mapper/IpFieldScriptTests.java",0.0
17,9540,"server/src/test/java/org/elasticsearch/index/mapper/IpFieldTypeTests.java",0.1
27,2097,"server/src/test/java/org/elasticsearch/index/mapper/IpRangeFieldMapperTests.java",0.0
7,1019,"server/src/test/java/org/elasticsearch/index/mapper/IpRangeFieldTypeTests.java",0.0
21,7212,"server/src/test/java/org/elasticsearch/index/mapper/JavaMultiFieldMergeTests.java",0.1
91,23237,"server/src/test/java/org/elasticsearch/index/mapper/KeywordFieldMapperTests.java",1.3
32,11949,"server/src/test/java/org/elasticsearch/index/mapper/KeywordFieldTypeTests.java",0.2
51,34391,"server/src/test/java/org/elasticsearch/index/mapper/LegacyGeoShapeFieldMapperTests.java",1.1
20,4508,"server/src/test/java/org/elasticsearch/index/mapper/LegacyGeoShapeFieldTypeTests.java",0.1
6,5023,"server/src/test/java/org/elasticsearch/index/mapper/LongFieldMapperTests.java",0.0
5,2712,"server/src/test/java/org/elasticsearch/index/mapper/LongFieldScriptTests.java",0.0
4,3122,"server/src/test/java/org/elasticsearch/index/mapper/LongScriptMapperTests.java",0.0
71,15963,"server/src/test/java/org/elasticsearch/index/mapper/MapperServiceTests.java",0.7
30,8186,"server/src/test/java/org/elasticsearch/index/mapper/MappingLookupTests.java",0.2
14,5995,"server/src/test/java/org/elasticsearch/index/mapper/MappingParserTests.java",0.1
12,1351,"server/src/test/java/org/elasticsearch/index/mapper/MultiFieldCopyToMapperTests.java",0.0
41,10479,"server/src/test/java/org/elasticsearch/index/mapper/MultiFieldTests.java",0.3
9,1795,"server/src/test/java/org/elasticsearch/index/mapper/MultiFieldsSerializationTests.java",0.0
7,11817,"server/src/test/java/org/elasticsearch/index/mapper/NestedDocumentsTests.java",0.1
44,41668,"server/src/test/java/org/elasticsearch/index/mapper/NestedObjectMapperTests.java",1.2
3,1097,"server/src/test/java/org/elasticsearch/index/mapper/NestedPathFieldMapperTests.java",0.0
13,2322,"server/src/test/java/org/elasticsearch/index/mapper/NullValueObjectMappingTests.java",0.0
11,1528,"server/src/test/java/org/elasticsearch/index/mapper/NullValueTests.java",0.0
63,12649,"server/src/test/java/org/elasticsearch/index/mapper/NumberFieldMapperTests.java",0.5
56,37183,"server/src/test/java/org/elasticsearch/index/mapper/NumberFieldTypeTests.java",1.3
33,7633,"server/src/test/java/org/elasticsearch/index/mapper/ObjectMapperMergeTests.java",0.2
27,12507,"server/src/test/java/org/elasticsearch/index/mapper/ObjectMapperTests.java",0.2
63,25788,"server/src/test/java/org/elasticsearch/index/mapper/ParametrizedMapperTests.java",1.0
11,1868,"server/src/test/java/org/elasticsearch/index/mapper/PathMapperTests.java",0.0
19,2477,"server/src/test/java/org/elasticsearch/index/mapper/PathMatchDynamicTemplateTests.java",0.0
55,16185,"server/src/test/java/org/elasticsearch/index/mapper/RangeFieldMapperTests.java",0.6
20,8207,"server/src/test/java/org/elasticsearch/index/mapper/RangeFieldQueryStringQueryBuilderTests.java",0.1
67,24819,"server/src/test/java/org/elasticsearch/index/mapper/RangeFieldTypeTests.java",1.1
5,6219,"server/src/test/java/org/elasticsearch/index/mapper/ReloadableAnalyzerTests.java",0.0
56,35013,"server/src/test/java/org/elasticsearch/index/mapper/RootObjectMapperTests.java",1.2
17,2104,"server/src/test/java/org/elasticsearch/index/mapper/RoutingFieldMapperTests.java",0.0
19,2690,"server/src/test/java/org/elasticsearch/index/mapper/RoutingFieldTypeTests.java",0.0
4,1681,"server/src/test/java/org/elasticsearch/index/mapper/ShortFieldMapperTests.java",0.0
31,5391,"server/src/test/java/org/elasticsearch/index/mapper/SourceFieldMapperTests.java",0.1
17,5272,"server/src/test/java/org/elasticsearch/index/mapper/StoredNumericValuesTests.java",0.1
5,4192,"server/src/test/java/org/elasticsearch/index/mapper/StringFieldScriptTests.java",0.0
23,1457,"server/src/test/java/org/elasticsearch/index/mapper/TestRuntimeField.java",0.0
7,9173,"server/src/test/java/org/elasticsearch/index/mapper/TextFieldAnalyzerModeTests.java",0.0
116,54499,"server/src/test/java/org/elasticsearch/index/mapper/TextFieldMapperTests.java",4.0
51,12654,"server/src/test/java/org/elasticsearch/index/mapper/TextFieldTypeTests.java",0.4
48,8113,"server/src/test/java/org/elasticsearch/index/mapper/TypeParsersTests.java",0.2
4,4189,"server/src/test/java/org/elasticsearch/index/mapper/UidTests.java",0.0
31,10438,"server/src/test/java/org/elasticsearch/index/mapper/UpdateMappingTests.java",0.2
5,15550,"server/src/test/java/org/elasticsearch/index/mapper/flattened/FlattenedFieldMapperTests.java",0.0
4,4620,"server/src/test/java/org/elasticsearch/index/mapper/flattened/FlattenedIndexFieldDataTests.java",0.0
5,1380,"server/src/test/java/org/elasticsearch/index/mapper/package-info.java",0.0
6,3907,"server/src/test/java/org/elasticsearch/index/query/AbstractQueryBuilderTests.java",0.0
3,2183,"server/src/test/java/org/elasticsearch/index/query/AbstractTermQueryTestCase.java",0.0
37,22441,"server/src/test/java/org/elasticsearch/index/query/BoolQueryBuilderTests.java",0.5
14,5879,"server/src/test/java/org/elasticsearch/index/query/BoostingQueryBuilderTests.java",0.1
3,5028,"server/src/test/java/org/elasticsearch/index/query/CombineFunctionTests.java",0.0
7,2937,"server/src/test/java/org/elasticsearch/index/query/CombineIntervalsSourceProviderTests.java",0.0
5,4642,"server/src/test/java/org/elasticsearch/index/query/CombinedFieldsQueryBuilderTests.java",0.0
10,4986,"server/src/test/java/org/elasticsearch/index/query/ConstantScoreQueryBuilderTests.java",0.0
15,6814,"server/src/test/java/org/elasticsearch/index/query/DisMaxQueryBuilderTests.java",0.1
5,2539,"server/src/test/java/org/elasticsearch/index/query/DisjunctionIntervalsSourceProviderTests.java",0.0
21,10693,"server/src/test/java/org/elasticsearch/index/query/DistanceFeatureQueryBuilderTests.java",0.1
31,6291,"server/src/test/java/org/elasticsearch/index/query/ExistsQueryBuilderTests.java",0.1
9,3307,"server/src/test/java/org/elasticsearch/index/query/FieldMaskingSpanQueryBuilderTests.java",0.0
5,2837,"server/src/test/java/org/elasticsearch/index/query/FilterIntervalsSourceProviderTests.java",0.0
7,3129,"server/src/test/java/org/elasticsearch/index/query/FuzzyIntervalsSourceProviderTests.java",0.0
13,13221,"server/src/test/java/org/elasticsearch/index/query/FuzzyQueryBuilderTests.java",0.1
20,23870,"server/src/test/java/org/elasticsearch/index/query/GeoBoundingBoxQueryBuilderTests.java",0.3
17,16020,"server/src/test/java/org/elasticsearch/index/query/GeoDistanceQueryBuilderTests.java",0.2
27,13571,"server/src/test/java/org/elasticsearch/index/query/GeoPolygonQueryBuilderTests.java",0.2
5,2171,"server/src/test/java/org/elasticsearch/index/query/GeoShapeQueryBuilderGeoPointTests.java",0.0
7,3500,"server/src/test/java/org/elasticsearch/index/query/GeoShapeQueryBuilderGeoShapeTests.java",0.0
50,11434,"server/src/test/java/org/elasticsearch/index/query/GeoShapeQueryBuilderTests.java",0.4
21,3936,"server/src/test/java/org/elasticsearch/index/query/IdsQueryBuilderTests.java",0.1
30,14742,"server/src/test/java/org/elasticsearch/index/query/InnerHitBuilderTests.java",0.3
14,7629,"server/src/test/java/org/elasticsearch/index/query/IntervalBuilderTests.java",0.1
65,30485,"server/src/test/java/org/elasticsearch/index/query/IntervalQueryBuilderTests.java",1.3
7,1483,"server/src/test/java/org/elasticsearch/index/query/MatchAllQueryBuilderTests.java",0.0
13,12107,"server/src/test/java/org/elasticsearch/index/query/MatchBoolPrefixQueryBuilderTests.java",0.1
5,3108,"server/src/test/java/org/elasticsearch/index/query/MatchIntervalsSourceProviderTests.java",0.0
7,1489,"server/src/test/java/org/elasticsearch/index/query/MatchNoneQueryBuilderTests.java",0.0
30,8712,"server/src/test/java/org/elasticsearch/index/query/MatchPhrasePrefixQueryBuilderTests.java",0.2
22,7457,"server/src/test/java/org/elasticsearch/index/query/MatchPhraseQueryBuilderTests.java",0.1
74,26573,"server/src/test/java/org/elasticsearch/index/query/MatchQueryBuilderTests.java",1.3
3,2059,"server/src/test/java/org/elasticsearch/index/query/MockRepeatAnalyzer.java",0.0
34,20971,"server/src/test/java/org/elasticsearch/index/query/MoreLikeThisQueryBuilderTests.java",0.5
63,28129,"server/src/test/java/org/elasticsearch/index/query/MultiMatchQueryBuilderTests.java",1.1
32,19145,"server/src/test/java/org/elasticsearch/index/query/NestedQueryBuilderTests.java",0.4
3,2971,"server/src/test/java/org/elasticsearch/index/query/OperatorTests.java",0.0
5,2251,"server/src/test/java/org/elasticsearch/index/query/PrefixIntervalsSourceProviderTests.java",0.0
25,7618,"server/src/test/java/org/elasticsearch/index/query/PrefixQueryBuilderTests.java",0.1
8,2115,"server/src/test/java/org/elasticsearch/index/query/QueryShardExceptionTests.java",0.0
122,77441,"server/src/test/java/org/elasticsearch/index/query/QueryStringQueryBuilderTests.java",6.0
9,3532,"server/src/test/java/org/elasticsearch/index/query/RandomQueryBuilder.java",0.0
49,28450,"server/src/test/java/org/elasticsearch/index/query/RangeQueryBuilderTests.java",0.9
30,4591,"server/src/test/java/org/elasticsearch/index/query/RangeQueryRewriteTests.java",0.1
19,5895,"server/src/test/java/org/elasticsearch/index/query/RegexpQueryBuilderTests.java",0.1
4,5792,"server/src/test/java/org/elasticsearch/index/query/RewriteableTests.java",0.0
3,5483,"server/src/test/java/org/elasticsearch/index/query/ScoreModeTests.java",0.0
15,5265,"server/src/test/java/org/elasticsearch/index/query/ScriptQueryBuilderTests.java",0.1
21,5994,"server/src/test/java/org/elasticsearch/index/query/ScriptScoreQueryBuilderTests.java",0.1
20,30592,"server/src/test/java/org/elasticsearch/index/query/SearchExecutionContextTests.java",0.4
13,3345,"server/src/test/java/org/elasticsearch/index/query/SearchIndexNameMatcherTests.java",0.0
69,40313,"server/src/test/java/org/elasticsearch/index/query/SimpleQueryStringBuilderTests.java",1.8
10,7166,"server/src/test/java/org/elasticsearch/index/query/SpanContainingQueryBuilderTests.java",0.0
12,4496,"server/src/test/java/org/elasticsearch/index/query/SpanFirstQueryBuilderTests.java",0.0
9,5192,"server/src/test/java/org/elasticsearch/index/query/SpanGapQueryBuilderTests.java",0.0
28,12876,"server/src/test/java/org/elasticsearch/index/query/SpanMultiTermQueryBuilderTests.java",0.2
14,9480,"server/src/test/java/org/elasticsearch/index/query/SpanNearQueryBuilderTests.java",0.1
14,13005,"server/src/test/java/org/elasticsearch/index/query/SpanNotQueryBuilderTests.java",0.1
10,5055,"server/src/test/java/org/elasticsearch/index/query/SpanOrQueryBuilderTests.java",0.0
17,5505,"server/src/test/java/org/elasticsearch/index/query/SpanTermQueryBuilderTests.java",0.1
10,7103,"server/src/test/java/org/elasticsearch/index/query/SpanWithinQueryBuilderTests.java",0.0
33,8556,"server/src/test/java/org/elasticsearch/index/query/TermQueryBuilderTests.java",0.2
46,15127,"server/src/test/java/org/elasticsearch/index/query/TermsQueryBuilderTests.java",0.4
34,15798,"server/src/test/java/org/elasticsearch/index/query/TermsSetQueryBuilderTests.java",0.3
7,2379,"server/src/test/java/org/elasticsearch/index/query/WildcardIntervalsSourceProviderTests.java",0.0
33,7233,"server/src/test/java/org/elasticsearch/index/query/WildcardQueryBuilderTests.java",0.2
16,7728,"server/src/test/java/org/elasticsearch/index/query/WrapperQueryBuilderTests.java",0.1
3,8902,"server/src/test/java/org/elasticsearch/index/query/functionscore/FieldValueFactorFunctionModifierTests.java",0.0
3,2588,"server/src/test/java/org/elasticsearch/index/query/functionscore/FunctionScoreEquivalenceTests.java",0.0
31,45909,"server/src/test/java/org/elasticsearch/index/query/functionscore/FunctionScoreQueryBuilderTests.java",0.9
26,44024,"server/src/test/java/org/elasticsearch/index/query/functionscore/FunctionScoreTests.java",0.7
18,5009,"server/src/test/java/org/elasticsearch/index/query/functionscore/ScoreFunctionBuilderTests.java",0.1
6,2091,"server/src/test/java/org/elasticsearch/index/query/plugin/DummyQueryBuilder.java",0.0
5,1767,"server/src/test/java/org/elasticsearch/index/query/plugin/DummyQueryParserPlugin.java",0.0
11,1495,"server/src/test/java/org/elasticsearch/index/refresh/RefreshStatsTests.java",0.0
8,3936,"server/src/test/java/org/elasticsearch/index/reindex/AbstractBulkByScrollRequestTestCase.java",0.0
14,8448,"server/src/test/java/org/elasticsearch/index/reindex/BulkByScrollResponseTests.java",0.1
7,4359,"server/src/test/java/org/elasticsearch/index/reindex/BulkByScrollTaskStatusOrExceptionTests.java",0.0
10,10343,"server/src/test/java/org/elasticsearch/index/reindex/BulkByScrollTaskStatusTests.java",0.1
7,8073,"server/src/test/java/org/elasticsearch/index/reindex/BulkByScrollTaskTests.java",0.0
7,4490,"server/src/test/java/org/elasticsearch/index/reindex/DeleteByQueryRequestTests.java",0.0
5,6283,"server/src/test/java/org/elasticsearch/index/reindex/LeaderBulkByScrollTaskStateTests.java",0.0
18,16449,"server/src/test/java/org/elasticsearch/index/reindex/ReindexRequestTests.java",0.2
8,3462,"server/src/test/java/org/elasticsearch/index/reindex/UpdateByQueryRequestTests.java",0.0
11,9683,"server/src/test/java/org/elasticsearch/index/reindex/WorkerBulkByScrollTaskStateTests.java",0.1
86,35481,"server/src/test/java/org/elasticsearch/index/replication/IndexLevelReplicationTests.java",1.9
122,45439,"server/src/test/java/org/elasticsearch/index/replication/RecoveryDuringReplicationTests.java",3.5
16,9689,"server/src/test/java/org/elasticsearch/index/replication/RetentionLeasesReplicationTests.java",0.1
3,3362,"server/src/test/java/org/elasticsearch/index/search/ESToParentBlockJoinQueryTests.java",0.0
3,17332,"server/src/test/java/org/elasticsearch/index/search/MultiMatchQueryParserTests.java",0.0
27,23731,"server/src/test/java/org/elasticsearch/index/search/NestedHelperTests.java",0.4
7,2206,"server/src/test/java/org/elasticsearch/index/search/SimpleQueryStringQueryParserTests.java",0.0
18,12565,"server/src/test/java/org/elasticsearch/index/search/geo/GeoPointParsingTests.java",0.1
20,40413,"server/src/test/java/org/elasticsearch/index/search/geo/GeoUtilsTests.java",0.5
6,18617,"server/src/test/java/org/elasticsearch/index/search/nested/AbstractNumberNestedSortingTestCase.java",0.1
6,3949,"server/src/test/java/org/elasticsearch/index/search/nested/DoubleNestedSortingTests.java",0.0
6,4022,"server/src/test/java/org/elasticsearch/index/search/nested/FloatNestedSortingTests.java",0.0
5,1586,"server/src/test/java/org/elasticsearch/index/search/nested/LongNestedSortingTests.java",0.0
25,44881,"server/src/test/java/org/elasticsearch/index/search/nested/NestedSortingTests.java",0.7
3,2619,"server/src/test/java/org/elasticsearch/index/search/stats/SearchStatsTests.java",0.0
5,3465,"server/src/test/java/org/elasticsearch/index/seqno/CountedBitSetTests.java",0.0
33,5376,"server/src/test/java/org/elasticsearch/index/seqno/GlobalCheckpointSyncActionTests.java",0.1
17,13518,"server/src/test/java/org/elasticsearch/index/seqno/LocalCheckpointTrackerTests.java",0.1
9,11049,"server/src/test/java/org/elasticsearch/index/seqno/PeerRecoveryRetentionLeaseExpiryTests.java",0.1
63,41105,"server/src/test/java/org/elasticsearch/index/seqno/ReplicationTrackerRetentionLeaseTests.java",1.6
17,3297,"server/src/test/java/org/elasticsearch/index/seqno/ReplicationTrackerTestCase.java",0.0
39,64564,"server/src/test/java/org/elasticsearch/index/seqno/ReplicationTrackerTests.java",1.6
11,27980,"server/src/test/java/org/elasticsearch/index/seqno/RetentionLeaseActionsTests.java",0.2
35,8090,"server/src/test/java/org/elasticsearch/index/seqno/RetentionLeaseBackgroundSyncActionTests.java",0.2
13,2982,"server/src/test/java/org/elasticsearch/index/seqno/RetentionLeaseStatsTests.java",0.0
7,1842,"server/src/test/java/org/elasticsearch/index/seqno/RetentionLeaseStatsWireSerializingTests.java",0.0
46,8254,"server/src/test/java/org/elasticsearch/index/seqno/RetentionLeaseSyncActionTests.java",0.2
17,3154,"server/src/test/java/org/elasticsearch/index/seqno/RetentionLeaseTests.java",0.0
7,1278,"server/src/test/java/org/elasticsearch/index/seqno/RetentionLeaseXContentTests.java",0.0
15,5756,"server/src/test/java/org/elasticsearch/index/seqno/RetentionLeasesTests.java",0.1
7,1776,"server/src/test/java/org/elasticsearch/index/seqno/RetentionLeasesXContentTests.java",0.0
6,3070,"server/src/test/java/org/elasticsearch/index/seqno/SequenceNumbersTests.java",0.0
7,2055,"server/src/test/java/org/elasticsearch/index/shard/DocsStatsTests.java",0.0
3,626,"server/src/test/java/org/elasticsearch/index/shard/EngineAccess.java",0.0
27,33370,"server/src/test/java/org/elasticsearch/index/shard/GlobalCheckpointListenersTests.java",0.6
5,2437,"server/src/test/java/org/elasticsearch/index/shard/IndexLongFieldRangeTestUtils.java",0.0
5,5440,"server/src/test/java/org/elasticsearch/index/shard/IndexLongFieldRangeTests.java",0.0
5,2173,"server/src/test/java/org/elasticsearch/index/shard/IndexLongFieldRangeWireTests.java",0.0
5,1626,"server/src/test/java/org/elasticsearch/index/shard/IndexLongFieldRangeXContentTests.java",0.0
5,8618,"server/src/test/java/org/elasticsearch/index/shard/IndexReaderWrapperTests.java",0.0
22,30586,"server/src/test/java/org/elasticsearch/index/shard/IndexShardOperationPermitsTests.java",0.4
60,17080,"server/src/test/java/org/elasticsearch/index/shard/IndexShardRetentionLeaseTests.java",0.7
357,208313,"server/src/test/java/org/elasticsearch/index/shard/IndexShardTests.java",47.3
13,8264,"server/src/test/java/org/elasticsearch/index/shard/IndexingOperationListenerTests.java",0.1
62,13674,"server/src/test/java/org/elasticsearch/index/shard/PrimaryReplicaSyncerTests.java",0.5
77,20789,"server/src/test/java/org/elasticsearch/index/shard/RefreshListenersTests.java",1.0
45,22905,"server/src/test/java/org/elasticsearch/index/shard/RemoveCorruptedShardDataCommandTests.java",0.7
11,12151,"server/src/test/java/org/elasticsearch/index/shard/SearchOperationListenerTests.java",0.1
27,11152,"server/src/test/java/org/elasticsearch/index/shard/ShardGetServiceTests.java",0.2
7,2682,"server/src/test/java/org/elasticsearch/index/shard/ShardIdTests.java",0.0
5,3199,"server/src/test/java/org/elasticsearch/index/shard/ShardLongFieldRangeWireTests.java",0.0
12,5202,"server/src/test/java/org/elasticsearch/index/shard/ShardPathTests.java",0.0
7,15231,"server/src/test/java/org/elasticsearch/index/shard/ShardSplittingQueryTests.java",0.1
7,2344,"server/src/test/java/org/elasticsearch/index/shard/ShardUtilsTests.java",0.0
12,12154,"server/src/test/java/org/elasticsearch/index/shard/StoreRecoveryTests.java",0.1
4,1869,"server/src/test/java/org/elasticsearch/index/similarity/NonNegativeScoresSimilarityTests.java",0.0
6,10040,"server/src/test/java/org/elasticsearch/index/similarity/ScriptedSimilarityTests.java",0.0
9,5240,"server/src/test/java/org/elasticsearch/index/similarity/SimilarityServiceTests.java",0.0
24,12086,"server/src/test/java/org/elasticsearch/index/similarity/SimilarityTests.java",0.2
10,8068,"server/src/test/java/org/elasticsearch/index/snapshots/blobstore/FileInfoTests.java",0.1
5,4117,"server/src/test/java/org/elasticsearch/index/snapshots/blobstore/SlicedInputStreamTests.java",0.0
12,3696,"server/src/test/java/org/elasticsearch/index/store/ByteSizeCachingDirectoryTests.java",0.0
17,8413,"server/src/test/java/org/elasticsearch/index/store/FsDirectoryFactoryTests.java",0.1
55,50215,"server/src/test/java/org/elasticsearch/index/store/StoreTests.java",1.8
5,1342,"server/src/test/java/org/elasticsearch/index/store/StoreUtils.java",0.0
5,1435,"server/src/test/java/org/elasticsearch/index/suggest/stats/CompletionsStatsTests.java",0.0
7,6748,"server/src/test/java/org/elasticsearch/index/termvectors/TermVectorsServiceTests.java",0.0
3,3283,"server/src/test/java/org/elasticsearch/index/translog/MultiSnapshotTests.java",0.0
3,8595,"server/src/test/java/org/elasticsearch/index/translog/SnapshotMatchers.java",0.0
32,10638,"server/src/test/java/org/elasticsearch/index/translog/TestTranslog.java",0.2
25,4406,"server/src/test/java/org/elasticsearch/index/translog/TranslogDeletionPolicyTests.java",0.1
23,6740,"server/src/test/java/org/elasticsearch/index/translog/TranslogHeaderTests.java",0.1
131,171444,"server/src/test/java/org/elasticsearch/index/translog/TranslogTests.java",14.3
28,18760,"server/src/test/java/org/elasticsearch/indices/IndexingMemoryControllerTests.java",0.3
17,6543,"server/src/test/java/org/elasticsearch/indices/IndicesLifecycleListenerSingleNodeTests.java",0.1
42,14880,"server/src/test/java/org/elasticsearch/indices/IndicesModuleTests.java",0.4
12,15769,"server/src/test/java/org/elasticsearch/indices/IndicesQueryCacheTests.java",0.1
